date_utc,gas_gwei,intensity,demand_base,demand_std,attack_drift,attack_noise,volatility_drift,volatility_noise,mev_drift,mev_noise,oracle_drift,oracle_noise,swap_flow_std,gas_delta_gwei
8/11/2015,77.838819162,0.4490020579442276,9.571507202804796,1.4523174883029735,0.20980041158884552,0.09892381162272301,0.028470061738326828,0.05261587441514867,0.2922505144860569,0.07076984301893584,0.047960082317769104,0.016153968603787167,0.36307937207574337,-343.816085092
8/12/2015,444.902379011,0.7014270200336932,10.454994570117925,2.0,0.2602854040067386,0.14,0.03604281060101079,0.08,0.3553567550084233,0.10500000000000001,0.05805708080134772,0.023,0.5,367.063559849
8/13/2015,268.683475202,0.5604812826474351,9.961684489266023,1.1168675415055815,0.232096256529487,0.07376506561291861,0.03181443847942306,0.03584337707527907,0.3201203206618588,0.04980422134409884,0.052419251305897405,0.011960844268819769,0.2792168853763954,-176.21890380899998
8/14/2015,193.455494453,0.4945084358033842,9.730779525311846,1.0239898994679673,0.21890168716067684,0.06679924246009754,0.029835253074101526,0.031199494973398356,0.30362710895084605,0.04399936871674794,0.04978033743213536,0.010799873743349588,0.2559974748669918,-75.22798074900001
8/15/2015,144.368937208,0.447658530108042,9.566804855378146,1.002988526673976,0.20953170602160842,0.0652241395005482,0.02842975590324126,0.030149426333698798,0.2919146325270105,0.042686782917123495,0.047906341204321676,0.010537356583424699,0.250747131668494,-49.086557244999995
8/16/2015,120.940093311,0.4198537141316949,9.469487999460933,0.9298276172151622,0.20397074282633898,0.05973707129113716,0.027595611423950846,0.026491380860758106,0.2849634285329237,0.03811422607594763,0.0467941485652678,0.009622845215189527,0.23245690430379054,-23.428843897000007
8/17/2015,132.149993345,0.41810071675916344,9.463352508657072,0.8741517538285573,0.2036201433518327,0.055561381537141796,0.027543021502774902,0.02370758769142786,0.28452517918979087,0.034634484614284824,0.04672402867036654,0.008926896922856966,0.2185379384571393,11.209900034000015
8/18/2015,146.513014268,0.41744828621822067,9.461069001763772,0.8869498094366325,0.20348965724364415,0.05652123570774744,0.02752344858654662,0.024347490471831622,0.2843620715545552,0.035434363089789526,0.04669793144872883,0.009086872617957906,0.22173745235915812,14.363020922999993
8/19/2015,194.583349948,0.44411807768048145,9.554413271881685,1.0624768095594308,0.2088236155360963,0.06968576071695731,0.028323542330414442,0.03312384047797154,0.29102951942012034,0.04640480059746442,0.047764723107219256,0.011280960119492884,0.2656192023898577,48.07033568
8/20/2015,99.011782801,0.3381076253886956,9.183376688860434,1.192928036946801,0.1876215250777391,0.07946960277101006,0.025143228761660866,0.03964640184734004,0.2645269063471739,0.05455800230917505,0.043524305015547826,0.01291160046183501,0.29823200923670024,-95.57156714700001
8/21/2015,79.543407701,0.328924632034673,9.151236212121356,0.9573014810904172,0.18578492640693461,0.06179761108178129,0.02486773896104019,0.02786507405452086,0.26223115800866825,0.039831342568151074,0.04315698528138692,0.009966268513630215,0.2393253702726043,-19.46837509999999
8/22/2015,552.841333007,0.8188272602524763,10.865895410883667,2.0,0.2837654520504953,0.14,0.03956481780757429,0.08,0.3847068150631191,0.10500000000000001,0.06275309041009905,0.023,0.5,473.297925306
8/23/2015,73.439482806,0.351665883088051,9.230830590808178,1.4937279419300293,0.1903331766176102,0.1020295956447522,0.02554997649264153,0.05468639709650146,0.26791647077201275,0.07335799637062682,0.04406663532352204,0.016671599274125364,0.37343198548250733,-479.401850201
8/24/2015,92.409814705,0.3905895120573842,9.367063292200845,1.006649950943828,0.19811790241147684,0.0654987463207871,0.026717685361721526,0.030332497547191403,0.277647378014346,0.04291562193398925,0.04562358048229537,0.01058312438679785,0.251662487735957,18.970331899
8/25/2015,76.432335617,0.37233487580053276,9.303172065301865,0.9383184601246518,0.19446697516010655,0.060373884509348885,0.026170046274015982,0.02691592300623259,0.27308371895013317,0.038644903757790734,0.04489339503202131,0.009728980751558147,0.23457961503116295,-15.977479087999995
8/26/2015,60.481160549,0.37007896076719593,9.295276362685186,0.966957347978278,0.19401579215343917,0.06252180109837085,0.02610236882301588,0.0283478673989139,0.272519740191799,0.04043483424864237,0.044803158430687835,0.010086966849728476,0.2417393369945695,-15.951175068000005
8/27/2015,59.307091958,0.38679478171937526,9.353781736017813,0.8155297098183003,0.19735895634387507,0.051164728236372525,0.026603843451581257,0.020776485490915014,0.2766986954298438,0.03097060686364377,0.045471791268775014,0.008194121372728755,0.20388242745457508,-1.174068591000001
8/28/2015,92.879907335,0.44078012887272616,9.542730451054542,1.252867463483464,0.20815602577454523,0.08396505976125979,0.028223403866181784,0.042643373174173195,0.29019503221818155,0.058304216467716496,0.04763120515490905,0.0136608432935433,0.313216865870866,33.572815377
8/29/2015,56.211090684,0.4018910508618982,9.406618678016644,1.1158385291556558,0.20037821017237964,0.07368788968667418,0.027056731525856945,0.035791926457782786,0.28047276271547456,0.049739908072228486,0.04607564203447592,0.011947981614445697,0.27895963228891396,-36.668816651
8/30/2015,55.155494457,0.4078233109479927,9.427381588317974,0.8150233160631478,0.20156466218959854,0.05112674870473609,0.02723469932843978,0.02075116580315739,0.2819558277369982,0.030938957253946735,0.0463129324379197,0.008187791450789348,0.20375582901578695,-1.0555962269999952
8/31/2015,58.423521569,0.4196289420407348,9.468701297142571,0.8474009292335914,0.20392578840814696,0.05355506969251936,0.027588868261222043,0.02237004646167957,0.2849072355101837,0.03296255807709946,0.04678515768162939,0.008592511615419893,0.21185023230839786,3.2680271119999986
9/1/2015,56.671549652,0.42609188802529174,9.491321608088521,0.8239899529497668,0.20521837760505834,0.05179924647123251,0.02778275664075875,0.021199497647488342,0.28652297200632293,0.031499372059360424,0.04704367552101167,0.008299874411872086,0.2059974882374417,-1.7519719169999988
9/2/2015,59.243651401,0.4410421986320893,9.543647695212313,0.8363088959422408,0.20820843972641787,0.05272316719566806,0.02823126595896268,0.02181544479711204,0.29026054965802234,0.032269305996390045,0.047641687945283576,0.008453861199278009,0.2090772239855602,2.572101748999998
9/3/2015,55.051483461,0.44000977476000297,9.54003421166001,0.8566091770626987,0.20800195495200058,0.0542456882797024,0.028200293242800087,0.022830458853134932,0.2900024436900007,0.033538073566418664,0.047600390990400115,0.008707614713283733,0.21415229426567467,-4.1921679400000045
9/4/2015,58.779015464,0.446827001623231,9.563894505681308,0.8541679427133432,0.2093654003246462,0.054062595703500735,0.02840481004869693,0.022708397135667156,0.29170675040580774,0.033385496419583945,0.04787308006492924,0.008677099283916788,0.2135419856783358,3.7275320030000003
9/5/2015,54.768144366,0.3737062040637274,9.307971714223045,0.8545891565734919,0.19474124081274546,0.05409418674301189,0.026211186121911822,0.022729457828674592,0.27342655101593183,0.03341182228584324,0.044948248162549095,0.008682364457168648,0.21364728914337297,-4.0108710979999955
9/6/2015,55.089818552,0.3939824568429417,9.378938598950295,0.8046987049091945,0.19879649136858835,0.05035240286818959,0.026819473705288248,0.02023493524545972,0.27849561421073543,0.03029366905682465,0.04575929827371766,0.00805873381136493,0.20117467622729862,0.32167418599999564
9/7/2015,53.594260637,0.3876547752449204,9.356791713357222,0.8217181026085729,0.1975309550489841,0.051628857695642974,0.02662964325734761,0.021085905130428646,0.2769136938112301,0.031357381413035804,0.04550619100979682,0.008271476282607161,0.20542952565214323,-1.4955579149999991
9/8/2015,64.932639811,0.5822545598529555,10.037890959485344,0.9692476625554536,0.2364509119705911,0.06269357469165902,0.03246763679558866,0.028462383127772675,0.3255636399632389,0.040577978909715845,0.053290182394118216,0.01011559578194317,0.2423119156388634,11.338379174000004
9/9/2015,53.779997784,0.4040653945123121,9.414228880793093,0.9374056814503411,0.20081307890246242,0.06030542610877558,0.027121961835369364,0.02687028407251705,0.281016348628078,0.038587855090646314,0.04616261578049248,0.009717571018129263,0.23435142036258527,-11.152642026999999
9/10/2015,54.63065767,0.4243683472884851,9.485289215509699,0.8126539222172013,0.20487366945769703,0.050949044166290106,0.027731050418654552,0.020632696110860067,0.2860920868221213,0.030790870138575083,0.0469747338915394,0.008158174027715017,0.20316348055430034,0.8506598859999954
9/11/2015,55.713802958,0.4520548064062653,9.582191822421928,0.8158613545462743,0.21041096128125306,0.05118960159097057,0.028561644192187957,0.02079306772731371,0.2930137016015663,0.03099133465914214,0.048082192256250614,0.008198266931828428,0.20396533863656857,1.0831452880000043
9/12/2015,61.830202468,0.7450940656694857,10.6078292298432,0.8878259847328801,0.26901881313389714,0.056586948854966006,0.03735282197008457,0.024391299236644005,0.3662735164173714,0.035489124045805,0.05980376262677943,0.009097824809161001,0.22195649618322003,6.116399510000001
9/13/2015,52.313524792,0.2878061529198896,9.007321535219614,0.9231330617870815,0.1775612305839779,0.05923497963403111,0.02363418458759669,0.026156653089354075,0.2519515382299724,0.03769581636169259,0.04151224611679558,0.00953916327233852,0.23078326544677039,-9.516677676
9/14/2015,53.772389657,0.3748741263385115,9.31205944218479,0.8223095632848367,0.19497482526770232,0.05167321724636275,0.026246223790155343,0.021115478164241832,0.2737185315846279,0.03139434770530229,0.04499496505354046,0.008278869541060458,0.20557739082120918,1.4588648649999953
9/15/2015,53.191101494,0.3632316250140324,9.271310687549114,0.8086481284050477,0.19264632500280648,0.05064860963037858,0.02589694875042097,0.02043240642025239,0.2708079062535081,0.030540508025315483,0.04452926500056129,0.008108101605063096,0.20216203210126193,-0.5812881629999964
9/16/2015,111.518559318,1.0,11.5,1.6772513625133993,0.32,0.11579385218850495,0.045,0.06386256812566997,0.43,0.08482821015708746,0.07,0.01896564203141749,0.41931284062834984,58.327457824
9/17/2015,55.637920883,0.45268973485574676,9.584414071995113,1.2008705907016173,0.21053794697114936,0.0800652943026213,0.0285806920456724,0.04004352953508086,0.2931724337139367,0.055054411918851076,0.04810758939422987,0.013010882383770215,0.3002176476754043,-55.880638435
9/18/2015,55.703151966,0.45592007277936336,9.595720254727771,0.8009379370323657,0.21118401455587266,0.05007034527742743,0.028677602183380897,0.020046896851618284,0.2939800181948408,0.030058621064522856,0.048236802911174534,0.008011724212904572,0.20023448425809143,0.06523108300000047
9/19/2015,51.639660974,0.4146383448760252,9.451234207066088,0.8583592252658201,0.20292766897520503,0.054376941894936505,0.027439150346280756,0.022917961263291004,0.2836595862190063,0.03364745157911375,0.046585533795041004,0.008729490315822751,0.21458980631645502,-4.063490991999998
9/20/2015,52.910345407,0.4303473794225586,9.506215827978956,0.8196854031809354,0.20606947588451172,0.05147640523857015,0.027910421382676756,0.020984270159046768,0.2875868448556396,0.03123033769880846,0.047213895176902346,0.008246067539761691,0.20492135079523385,1.2706844329999996
9/21/2015,51.171380285,0.4139226912712501,9.448729419449375,0.8262930072918396,0.20278453825425002,0.05197197554688797,0.027417680738137502,0.02131465036459198,0.28348067281781253,0.03164331295573997,0.04655690765085001,0.008328662591147994,0.2065732518229599,-1.7389651220000033
9/22/2015,51.465441496,0.4275554998802729,9.496444249580955,0.8045972762018491,0.2055110999760546,0.050344795715138675,0.027826664996408186,0.02022986381009245,0.2868888749700682,0.030287329762615563,0.047102219995210914,0.008057465952523112,0.20114931905046227,0.29406121099999893
9/23/2015,51.732832046,0.43221985266765833,9.512769484336804,0.8041564287370706,0.20644397053353167,0.0503117321552803,0.02796659558002975,0.02020782143685353,0.2880549631669146,0.030259776796066912,0.04728879410670633,0.008051955359213383,0.20103910718426765,0.2673905500000018
9/24/2015,54.262646753,0.4594989355778862,9.608246274522601,0.8391212250626531,0.21189978711557722,0.05293409187969898,0.028784968067336582,0.021956061253132653,0.29487473389447155,0.03244507656641581,0.04837995742311545,0.008489015313283164,0.20978030626566327,2.529814707
9/25/2015,52.300197415,0.44142370934301794,9.544982982700564,0.8289326003124461,0.20828474186860357,0.05216994502343346,0.028242711280290538,0.021446630015622303,0.2903559273357545,0.03180828751952788,0.04765694837372072,0.008361657503905577,0.20723315007811152,-1.962449337999999
9/26/2015,55.315658061,0.4783329889078733,9.674165461177557,0.8461254189474268,0.21566659778157465,0.05345940642105701,0.029349989667236197,0.022306270947371337,0.29958324722696833,0.03288283868421417,0.04913331955631493,0.008576567736842835,0.2115313547368567,3.015460646000001
9/27/2015,51.025979902,0.433829646320038,9.518403762120133,0.8620392606269929,0.2067659292640076,0.05465294454702446,0.028014889389601137,0.02310196303134964,0.2884574115800095,0.03387745378918705,0.047353185852801516,0.008775490757837411,0.21550981515674822,-4.2896781589999975
9/28/2015,52.683661382,0.452313476211857,9.5830971667415,0.8259896073832776,0.2104626952423714,0.051949220553745824,0.02856940428635571,0.02129948036916388,0.29307836905296425,0.03162435046145485,0.048092539048474284,0.00832487009229097,0.2064974018458194,1.6576814799999937
9/29/2015,55.43714186,0.47975582445294923,9.679145385585322,0.8418115279883074,0.21595116489058985,0.053135864599123055,0.029392674733588475,0.022090576399415366,0.2999389561132373,0.03261322049926921,0.04919023297811797,0.008522644099853842,0.21045288199707685,2.753480478
9/30/2015,51.461473059,0.3543506352437944,9.24022722335328,0.8573719159049012,0.1908701270487589,0.05430289369286759,0.02563051905731383,0.02286859579524506,0.2685876588109486,0.033585744744056324,0.04417402540975177,0.008717148948811265,0.2143429789762253,-3.9756688009999976
10/1/2015,51.474669294,0.3746162152951455,9.311156753533009,0.8002051435252913,0.19492324305902908,0.05001538576439685,0.026238486458854363,0.020010257176264562,0.2736540538237864,0.030012821470330703,0.044984648611805816,0.008002564294066141,0.20005128588132282,0.013196235000002332
10/2/2015,52.567714347,0.5040235274129625,9.764082345945369,0.8169876961696562,0.2208047054825925,0.05127407721272421,0.030120705822388877,0.020849384808482807,0.3060058818532406,0.031061731010603506,0.0501609410965185,0.008212346202120701,0.20424692404241404,1.0930450529999973
10/3/2015,52.502578427,0.48956114546561796,9.713464009129662,0.80099126881675,0.21791222909312358,0.050074345161256244,0.029686834363968538,0.020049563440837494,0.30239028636640447,0.030061954301046866,0.04958244581862472,0.008012390860209374,0.2002478172041875,-0.0651359199999959
10/4/2015,50.733256095,0.3145903565170169,9.101066247809559,0.826959778129146,0.18291807130340337,0.05202198335968595,0.024437710695510505,0.021347988906457296,0.25864758912925423,0.03168498613307162,0.04258361426068068,0.008336997226614323,0.2067399445322865,-1.7693223320000016
10/5/2015,50.742818443,0.3225726090255083,9.129004131589278,0.8001507862689845,0.18451452180510164,0.05001130897017384,0.024677178270765248,0.020007539313449226,0.2606431522563771,0.03000942414181153,0.04290290436102033,0.008001884828362307,0.20003769656724613,0.00956234799999578
10/6/2015,51.375494165,0.3909900214830473,9.368465075190665,0.809974624846047,0.19819800429660944,0.05074809686345352,0.026729700644491417,0.020498731242302348,0.2777475053707618,0.030623414052877933,0.045639600859321894,0.008124682810575587,0.20249365621151175,0.6326757220000019
10/7/2015,51.181314265,0.37649310872103575,9.317725880523625,0.8030236968524544,0.19529862174420715,0.05022677726393408,0.02629479326163107,0.020151184842622724,0.2741232771802589,0.030188981053278403,0.04505972434884143,0.00803779621065568,0.2007559242131136,-0.19417990000000174
10/8/2015,56.971870131,0.8749528479989103,11.062334967996186,0.8905104677229414,0.2949905695997821,0.0567882850792206,0.0412485854399673,0.02452552338614707,0.3987382119997276,0.035656904232683834,0.06499811391995641,0.009131380846536767,0.22262761693073535,5.790555866000005
10/9/2015,61.962572208,0.9561700322662284,11.3465951129318,0.8700795261313975,0.3112340064532457,0.05525596445985481,0.04368510096798685,0.023503976306569873,0.4190425080665571,0.03437997038321234,0.06824680129064914,0.008875994076642468,0.21751988153284937,4.990702076999995
10/10/2015,64.89330298,0.9112116543029929,11.189240790060476,0.8378387231848534,0.3022423308605986,0.052837904238864,0.04233634962908979,0.02189193615924267,0.4078029135757482,0.032364920199053335,0.06644846617211972,0.008472984039810666,0.20945968079621335,2.930730772000004
10/11/2015,56.318375319,0.5761214018436868,10.016424906452905,0.9057110951944337,0.23522428036873735,0.057928332139582525,0.032283642055310605,0.025285554759721683,0.32403035046092166,0.0366069434496521,0.05304485607374747,0.009321388689930422,0.22642777379860843,-8.574927661000004
10/12/2015,51.359902694,0.3932385638831463,9.376334973591012,0.8704348816444237,0.19864771277662926,0.05528261612333178,0.02679715691649439,0.023521744082221185,0.2783096409707866,0.03440218010277648,0.04572954255532585,0.008880436020555297,0.21760872041110593,-4.958472624999999
10/13/2015,53.219625156,0.4687021361113259,9.64045747638964,0.8289676944768396,0.21374042722226516,0.052172577085762964,0.029061064083339777,0.021448384723841977,0.2971755340278315,0.03181048090480247,0.04874808544445303,0.008362096180960494,0.2072419236192099,1.8597224620000006
10/14/2015,57.976429615,0.6281588537713673,10.198555988199786,0.871504516539628,0.24563177075427345,0.0553628387404721,0.033844765613141016,0.0235752258269814,0.3370397134428418,0.03446903228372675,0.05512635415085469,0.00889380645674535,0.217876129134907,4.756804459000001
10/15/2015,54.823147993,0.5024185451617632,9.758464908066172,0.8435112219629912,0.22048370903235265,0.05326334164722434,0.030072556354852897,0.022175561098149558,0.30560463629044077,0.03271945137268695,0.05009674180647053,0.00854389027453739,0.2108778054907478,-3.1532816220000015
10/16/2015,53.404946237,0.4462223510789876,9.561778228776456,0.8206949335515149,0.2092444702157975,0.05155212001636362,0.028386670532369627,0.021034746677575746,0.2915555877697469,0.03129343334696968,0.04784889404315951,0.008258686669393936,0.20517373338787873,-1.418201756000002
10/17/2015,53.619552703,0.4509537714393117,9.57833820003759,0.8032147803695578,0.21019075428786232,0.050241108527716835,0.02852861314317935,0.02016073901847789,0.2927384428598279,0.03020092377309736,0.048038150857572466,0.008040184754619472,0.20080369509238946,0.21460646599999933
10/18/2015,52.006592112,0.38344380922487487,9.342053332287062,0.8240652599238822,0.19668876184497497,0.05180489449429117,0.026503314276746244,0.02120326299619411,0.2758609523062187,0.031504078745242636,0.045337752368994996,0.008300815749048528,0.20601631498097056,-1.6129605909999967
10/19/2015,52.456819761,0.3935555718921167,9.377444501622408,0.8069257012346496,0.19871111437842334,0.05051942759259872,0.0268066671567635,0.02034628506173248,0.27838889297302916,0.030432856327165598,0.04574222287568466,0.00808657126543312,0.2017314253086624,0.45022764899999856
10/20/2015,53.767556518,0.43747711565590736,9.531169904795675,0.819989572573738,0.20749542313118147,0.05149921794303035,0.02812431346967722,0.020999478628686896,0.28936927891397685,0.031249348285858618,0.047499084626236296,0.008249869657171725,0.2049973931434345,1.3107367570000008
10/21/2015,53.588794315,0.42025973224809277,9.470909062868325,0.802659777971352,0.20405194644961855,0.0501994833478514,0.02760779196744278,0.020132988898567596,0.2850649330620232,0.030166236123209494,0.04681038928992371,0.0080332472246419,0.200664944492838,-0.178762202999998
10/22/2015,57.253941421,0.575830321054219,10.015406123689766,0.8547151269641324,0.2351660642108438,0.05410363452230993,0.032274909631626575,0.02273575634820662,0.32395758026355476,0.03341969543525827,0.05303321284216876,0.008683939087051656,0.2136787817410331,3.665147105999999
10/23/2015,51.207267003,0.33705810763185157,9.17970337671148,0.8844891969765025,0.1874116215263703,0.056336689773237685,0.025111743228955548,0.02422445984882512,0.26426452690796287,0.035280574811031404,0.04348232430527406,0.00905611496220628,0.22112229924412563,-6.046674418000002
10/24/2015,50.74951837,0.27894693321506786,8.976314266252738,0.8071513073794496,0.17578938664301358,0.050536348053458725,0.023368407996452033,0.020357565368972482,0.24973673330376694,0.0304469567112156,0.04115787732860271,0.00808939134224312,0.2017878268448624,-0.45774863300000135
10/25/2015,51.63533967,0.36603219052426295,9.28111266683492,0.8139638180373141,0.1932064381048526,0.05104728635279855,0.02598096571572789,0.020698190901865702,0.27150804763106573,0.030872738627332124,0.04464128762097051,0.008174547725466426,0.20349095450932853,0.8858213000000035
10/26/2015,54.58599817,0.579255382599148,10.027393839097018,0.8457153340151544,0.23585107651982962,0.05342865005113658,0.03237766147797444,0.02228576670075772,0.324813845649787,0.03285720837594715,0.053170215303965915,0.008571441675189431,0.2114288335037886,2.950658500000003
10/27/2015,53.525777571,0.49292067537853884,9.725222363824885,0.8155383524646465,0.21858413507570779,0.05116537643484848,0.029787620261356167,0.02077691762323232,0.3032301688446347,0.030971147029040396,0.04971682701514155,0.008194229405808079,0.2038845881161616,-1.0602205990000044
10/28/2015,54.787998286,0.6362092581959995,10.226732403685999,0.8188652387283972,0.2472418516391999,0.05141489290462979,0.03408627774587998,0.020943261936419856,0.33905231454899987,0.03117907742052482,0.055448370327839974,0.008235815484104965,0.2047163096820993,1.262220714999998
10/29/2015,52.364630378,0.4161210637967408,9.456423723288593,0.8353853834242999,0.20322421275934816,0.052653903756822495,0.027483631913902223,0.021769269171214994,0.2840302659491852,0.03221158646401874,0.04664484255186963,0.00844231729280375,0.20884634585607498,-2.423367907999996
10/30/2015,54.0177187,0.5750061535129761,10.012521537295417,0.8252550366163878,0.2350012307025952,0.051894127746229084,0.03225018460538928,0.021262751830819385,0.323751538378244,0.03157843978852423,0.05300024614051904,0.008315687957704846,0.20631375915409694,1.653088322000002
10/31/2015,53.753181787,0.5479859001209807,9.917950650423432,0.8039177798598889,0.22959718002419616,0.050293833489491666,0.03143957700362942,0.02019588899299444,0.3169964750302452,0.030244861241243048,0.051919436004839226,0.00804897224824861,0.20097944496497222,-0.2645369130000006
11/1/2015,50.751088484,0.275522343446265,8.964328202061928,0.8446796740687235,0.175104468689253,0.05335097555515426,0.02326567030338795,0.022233983703436173,0.24888058586156625,0.03279247962929521,0.041020893737850596,0.008558495925859043,0.21116991851718087,-3.0020933030000023
11/2/2015,53.162663704,0.4941783459221564,9.729624210727547,0.8380141635111577,0.2188356691844313,0.05285106226333682,0.02982535037766469,0.02190070817555788,0.3035445864805391,0.03237588521944735,0.04976713383688626,0.00847517704388947,0.2095035408777894,2.411575220000003
11/3/2015,51.578536572,0.36440691925559204,9.275424217394573,0.823838190513856,0.19288138385111842,0.051787864288539195,0.02593220757766776,0.021191909525692797,0.271101729813898,0.031489886907115995,0.04457627677022368,0.008297977381423198,0.205959547628464,-1.584127132000006
11/4/2015,52.243136362,0.4338375010656928,9.518431253729926,0.810308160474034,0.20676750021313856,0.05077311203555255,0.028015125031970782,0.020515408023701696,0.2884593752664232,0.03064426002962712,0.047353500042627714,0.008128852005925424,0.2025770401185085,0.664599790000004
11/5/2015,52.9903114,0.539303845396523,9.887563458887831,0.8114415035548053,0.22786076907930458,0.0508581127666104,0.031179115361895687,0.020572075177740262,0.31482596134913077,0.03071509397217533,0.051572153815860916,0.008143018794435066,0.20286037588870132,0.7471750380000017
11/6/2015,52.184810513,0.4296212277196944,9.50367429701893,0.8121607269814988,0.2059242455439389,0.05091205452361241,0.027888636831590832,0.020608036349074935,0.2874053069299236,0.03076004543634367,0.04718484910878777,0.008152009087268734,0.2030401817453747,-0.8055008870000009
11/7/2015,51.944373853,0.3784415381677728,9.324545383587205,0.803685925580818,0.19568830763355455,0.05027644441856134,0.026353246145033184,0.020184296279040895,0.2746103845419432,0.030230370348801116,0.045137661526710914,0.008046074069760224,0.2009214813952045,-0.2404366600000003
11/8/2015,52.414324288,0.4334351018856686,9.51702285659984,0.8072377491557403,0.2066870203771337,0.05054283118668052,0.028003053056570054,0.020361887457787012,0.28835877547141714,0.030452359322233762,0.04733740407542675,0.008090471864446752,0.20180943728893508,0.4699504350000012
11/9/2015,51.918274052,0.38087360296719286,9.333057610385175,0.8075712163457358,0.19617472059343857,0.05056784122593019,0.026426208089015784,0.02037856081728679,0.2752184007417982,0.030473201021608488,0.04523494411868771,0.008094640204321699,0.20189280408643395,-0.4960502360000021
11/10/2015,52.23728491,0.44329015772614627,9.551515552041511,0.8049155849469186,0.20865803154522927,0.050368668871018894,0.028298704731784387,0.020245779247345927,0.2908225394315366,0.03030722405918241,0.047731606309045854,0.008061444811836483,0.20122889623672965,0.3190108579999986
11/11/2015,52.560853806,0.5243385194548688,9.83518481809204,0.8049553708092981,0.22486770389097377,0.05037165281069736,0.03073015558364606,0.020247768540464905,0.3110846298637172,0.03030971067558113,0.05097354077819475,0.008061942135116226,0.20123884270232453,0.3235688959999976
11/12/2015,59.050838844,1.0,11.5,0.8987805116249332,0.32,0.05740853837186999,0.045,0.02493902558124666,0.43,0.03617378197655832,0.07,0.009234756395311666,0.2246951279062333,6.489985038
11/13/2015,51.534479321,0.39787694400486145,9.392569304017016,0.9018289957621994,0.1995753888009723,0.05763717468216496,0.026936308320145843,0.02509144978810997,0.27946923600121537,0.03636431223513746,0.04591507776019446,0.009272862447027493,0.22545724894054986,-7.516359522999998
11/14/2015,51.216461485,0.3871831889672525,9.355141161385383,0.8049367777098375,0.1974366377934505,0.05037025832823781,0.026615495669017573,0.020246838885491877,0.27679579724181314,0.030308548606864844,0.0454873275586901,0.008061709721372969,0.20123419442745938,-0.31801783599999567
11/15/2015,51.537798825,0.4074272007713113,9.425995202699589,0.8050192821711296,0.20148544015426226,0.050376446162834716,0.027222816023139338,0.020250964108556476,0.2818568001928278,0.030313705135695597,0.046297088030852446,0.008062741027139119,0.2012548205427824,0.32133733999999947
11/16/2015,56.768038418,0.7912158767402008,10.769255568590703,0.8811868525585989,0.27824317534804016,0.05608901394189491,0.03873647630220602,0.024059342627929938,0.3778039691850502,0.035074178284912425,0.06164863506960803,0.009014835656982485,0.2202967131396497,5.230239593
11/17/2015,56.303859554,0.7174348880174631,10.511022108061121,0.8065414113566105,0.2634869776034926,0.050490605851745786,0.036523046640523894,0.020327070567830525,0.3593587220043658,0.030408838209788153,0.058697395520698525,0.008081767641957631,0.20163535283915263,-0.4641788640000044
11/18/2015,53.515892028,0.5153729289733021,9.803805251406558,0.8396131639725495,0.22307458579466044,0.05297098729794121,0.03046118786919906,0.021980658198627472,0.30884323224332555,0.03247582274828434,0.050614917158932085,0.008495164549656868,0.20990329099313737,-2.7879675259999956
